Date,2330.TW_Close,2330.TW_dailyReturns,2454.TW_Close,2454.TW_dailyReturns,spread,abs_sprd,2330.TW_rolling avg,2454.TW_rolling avg,isSprdPos,signal,axe,leverage,ratio,2330.TW_Size,2454.TW_Size,Gross size,,2330.TW_Cashflow,2454.TW_Cashflow,2330.TW_MTM,2454.TW_MTM,Live Trades,2330.TW_PnL,2454.TW_PnL,Total PnL,riskThreshold,grossCashflow,weighted,,totalMTM,totalMTM in %,isStoppedOut,Adjusted PnL,Gross Capital,,,
30/3/2023,535,0.009433962,778,0.006468305,0.002965657,0.002965657,0.011461424,0.01174186,1,0,0,5,0.997062059,0,0,0,0,0,0,0,0,,0,0,0,0.01174186,0, -   , -   ,0,0,0,0,0,0, -   ,
31/3/2023,533,-0.003738318,787,0.011568123,-0.015306441,0.015306441,0.011377494,0.013594133,0,1,1,5,4.569137443,23,-5,28,0.011773322,-12259,3935,0,0,Opened,-12259,3935,0,0.013594133,16194, 0.00 , 0.00 ,0,0,0,0,16194,0, -   ,
6/4/2023,530,-0.005628518,753,-0.043202033,0.037573515,0.037573515,0.009386843,0.023541823,1,0,-1,5,10.90508978,-23,5,28,0.011914518,12190,-3765,-69,170,Closed,12190,-3765,101,0.023541823,15955, 0.00 , 0.00 ,101,0.006330304,0,101,0,0.006330304, 0.000022 ,
7/4/2023,531,0.001886792,749,-0.005312085,0.007198877,0.007198877,0.007116357,0.02270865,1,0,0,5,3.971258719,0,0,0,0,0,0,0,0,,0,0,0,0.02270865,0, -   , -   ,0,0,0,0,0,0, -   ,
10/4/2023,529,-0.003766478,742,-0.009345794,0.005579316,0.005579316,0.006159224,0.02145027,1,0,0,5,3.480398565,0,0,0,0,0,0,0,0,,0,0,0,0.02145027,0, -   , -   ,0,0,0,0,0,0, -   ,
11/4/2023,524,-0.009451796,756,0.018867925,-0.02831972,0.02831972,0.004094324,0.024090372,0,1,1,5,2.880051851,15,-5,20,0.009093336,-7860,3780,0,0,Opened,-7860,3780,0,0.024090372,11640, 0.00 , 0.00 ,0,0,0,0,11640,0, -   ,
12/4/2023,520,-0.007633588,758,0.002645503,-0.01027909,0.01027909,0.004360784,0.022807683,0,1,0,5,0.50517908,-15,5,20,0.008972509,7800,-3790,-60,-10,Live,0,0,0,0.022807683,11590, 0.00 , 0.00 ,-70,-0.006039689,0,0,0,0, -   ,
13/4/2023,510,-0.019230769,750,-0.01055409,-0.00867668,0.00867668,0.007800521,0.012116232,0,1,0,5,0.807077448,-15,5,20,0.008879449,7650,-3750,-210,30,Live,0,0,0,0.012116232,11400, 0.00 , 0.00 ,-180,-0.015789474,1,-180,0,-0.015789474,-0.000039 ,
14/4/2023,516,0.011764706,748,-0.002666667,0.014431373,0.014431373,0.011287651,0.011922869,1,0,-1,5,0.328578811,-15,5,20,0.011446456,7740,-3740,-120,40,Closed,7740,-3740,-80,0.011922869,11480, 0.00 , 0.00 ,-80,-0.006968641,0,0,0,0, -   ,
17/4/2023,520,0.007751938,709,-0.052139037,0.059890975,0.059890975,0.012840237,0.026530528,1,1,1,5,9.170554813,-46,5,51,0.014182422,23920,-3545,0,0,Opened,23920,-3545,0,0.026530528,27465, 0.01 , 0.00 ,0,0,0,0,27465,0, -   ,
18/4/2023,515,-0.009615385,688,-0.029619182,0.020003797,0.020003797,0.012859834,0.022450945,1,1,0,5,4.115168362,46,-5,51,0.013800139,-23690,3440,230,-105,Live,0,0,0,0.022450945,27130, 0.01 , 0.00 ,125,0.004607446,0,0,0,0, -   ,
19/4/2023,510,-0.009708738,675,-0.018895349,0.009186611,0.009186611,0.013062806,0.019221322,1,1,0,5,2.575880643,46,-5,51,0.013666582,-23460,3375,460,-170,Live,0,0,0,0.019221322,26835, 0.01 , 0.00 ,290,0.010806782,0,0,0,0, -   ,
20/4/2023,513,0.005882353,673,-0.002962963,0.008845316,0.008845316,0.010154276,0.020672905,1,1,0,5,0.660804274,46,-5,51,0.011185514,-23598,3365,322,-180,Live,0,0,0,0.020672905,26963, 0.01 , 0.00 ,142,0.005266476,0,0,0,0, -   ,
21/4/2023,511,-0.003898635,665,-0.011887073,0.007988437,0.007988437,0.008339986,0.018938549,1,1,0,5,3.967921187,46,-5,51,0.009379061,-23506,3325,414,-220,Live,0,0,0,0.018938549,26831, 0.01 , 0.00 ,194,0.007230442,0,0,0,0, -   ,
24/4/2023,507,-0.007827789,676,0.016541353,-0.024369142,0.024369142,0.006540324,0.017460996,0,0,-1,5,2.81754386,46,-5,51,0.007610978,-23322,3380,598,-165,Closed,-23322,3380,433,0.017460996,26702, 0.01 , 0.00 ,433,0.016216014,0,433,0,0.016216014, 0.000094 ,
25/4/2023,498,-0.017751479,650,-0.038461538,0.020710059,0.020710059,0.008640243,0.020250253,1,1,1,5,2.827978581,-15,5,20,0.011542746,7470,-3250,0,0,Opened,7470,-3250,0,0.020250253,10720, 0.00 , 0.00 ,0,0,0,0,10720,0, -   ,
26/4/2023,491.5,-0.013052209,649,-0.001538462,-0.011513747,0.011513747,0.009054546,0.020073887,0,0,-1,5,0.155640925,15,-5,20,0.011809381,-7372.5,3245,97.5,-5,Closed,-7372.5,3245,92.5,0.020073887,10617.5, 0.00 , 0.00 ,92.5,0.008712032,0,92.5,0,0.008712032, 0.000020 ,
27/4/2023,493.5,0.004069176,662,0.020030817,-0.015961641,0.015961641,0.008406222,0.023721826,0,0,0,5,6.603330195,0,0,0,0,0,0,0,0,,0,0,0,0.023721826,0, -   , -   ,0,0,0,0,0,0, -   ,
28/4/2023,502,0.017223911,665,0.004531722,0.012692189,0.012692189,0.014140781,0.023328092,1,0,0,5,0.34853743,0,0,0,0,0,0,0,0,,0,0,0,0.023328092,0, -   , -   ,0,0,0,0,0,0, -   ,
2/5/2023,501,-0.001992032,671,0.009022556,-0.011014588,0.011014588,0.013930206,0.022229503,0,0,0,5,6.066219441,0,0,0,0,0,0,0,0,,0,0,0,0.022229503,0, -   , -   ,0,0,0,0,0,0, -   ,
3/5/2023,496,-0.00998004,680,0.013412817,-0.023392857,0.023392857,0.012086837,0.008248255,0,1,1,5,1.842531609,10,-5,15,0.010807309,-4960,3400,0,0,Opened,-4960,3400,0,0.012086837,8360, 0.00 , 0.00 ,0,0,0,0,8360,0, -   ,
4/5/2023,498,0.004032258,668,-0.017647059,0.021679317,0.021679317,0.009967294,0.014337054,1,0,-1,5,5.870446492,-10,5,15,0.011423881,4980,-3340,20,60,Closed,4980,-3340,80,0.014337054,8320, 0.00 , 0.00 ,80,0.009615385,0,80,0,0.009615385, 0.000017 ,
5/5/2023,500,0.004016064,675,0.010479042,-0.006462978,0.006462978,0.009965459,0.012496749,0,0,0,5,3.52252994,0,0,0,0,0,0,0,0,,0,0,0,0.012496749,0, -   , -   ,0,0,0,0,0,0, -   ,
8/5/2023,504,0.008,675,0,0.008,0.008,0.007011314,0.012608735,1,0,0,5,0,0,0,0,0,0,0,0,0,,0,0,0,0.012608735,0, -   , -   ,0,0,0,0,0,0, -   ,
9/5/2023,510,0.011904762,677,0.002962963,0.008941799,0.008941799,0.008262965,0.012175336,1,0,0,5,0.3303878,0,0,0,0,0,0,0,0,,0,0,0,0.012175336,0, -   , -   ,0,0,0,0,0,0, -   ,
10/5/2023,503,-0.01372549,668,-0.013293944,-0.000431546,0.000431546,0.009823638,0.011677908,0,0,0,5,1.286276852,0,0,0,0,0,0,0,0,,0,0,0,0.011677908,0, -   , -   ,0,0,0,0,0,0, -   ,
11/5/2023,499,-0.007952286,668,0,-0.007952286,0.007952286,0.010868231,0.008592352,0,0,0,5,0,0,0,0,0,0,0,0,0,,0,0,0,0.010868231,0, -   , -   ,0,0,0,0,0,0, -   ,
12/5/2023,496,-0.006012024,673,0.00748503,-0.013497054,0.013497054,0.010970123,0.007744577,0,1,1,5,1.689297816,9,-5,14,0.009818142,-4464,3365,0,0,Opened,-4464,3365,0,0.010970123,7829, 0.00 , 0.00 ,0,0,0,0,7829,0, -   ,
15/5/2023,495.5,-0.001008065,680,0.010401189,-0.011409253,0.011409253,0.009670965,0.009196496,0,1,0,5,14.15989073,-9,5,14,0.009501512,4459.5,-3400,-4.5,-35,Live,0,0,0,0.009670965,7859.5, 0.00 , 0.00 ,-39.5,-0.005025765,0,0,0,0, -   ,
16/5/2023,505,0.019172553,680,0,0.019172553,0.019172553,0.012631598,0.009174987,1,0,-1,5,0,-9,5,14,0.011397094,4545,-3400,81,-35,Closed,4545,-3400,46,0.012631598,7945, 0.00 , 0.00 ,46,0.005789805,0,46,0,0.005789805, 0.000010 ,
17/5/2023,519,0.027722772,685,0.007352941,0.020369831,0.020369831,0.016068007,0.004766369,1,1,1,5,0.350064159,-2,5,7,0.007995409,1038,-3425,0,0,Opened,1038,-3425,0,0.016068007,4463, 0.00 , 0.00 ,0,0,0,0,4463,0, -   ,
18/5/2023,530,0.021194605,689,0.005839416,0.015355189,0.015355189,0.014803764,0.003847056,1,1,0,5,0.358168547,2,-5,7,0.006977544,-1060,3445,-22,20,Live,0,0,0,0.014803764,4505, 0.00 , 0.00 ,-2,-0.000443951,0,0,0,0, -   ,
19/5/2023,532,0.003773585,698,0.013062409,-0.009288824,0.009288824,0.01221175,0.004955905,0,0,-1,5,4.541642568,2,-5,7,0.007029003,-1064,3490,-26,65,Closed,-1064,3490,39,0.01221175,4554, 0.00 , 0.00 ,39,0.0085639,0,39,0,0.0085639, 0.000008 ,
22/5/2023,531,-0.001879699,705,0.010028653,-0.011908353,0.011908353,0.012485757,0.004900705,0,0,0,5,7.083515452,0,0,0,0,0,0,0,0,,0,0,0,0.012485757,0, -   , -   ,0,0,0,0,0,0, -   ,
23/5/2023,530,-0.001883239,716,0.015602837,-0.017486076,0.017486076,0.013786705,0.004011756,0,1,1,5,11.19270976,56,-5,61,0.012985479,-29680,3580,0,0,Opened,-29680,3580,0,0.013786705,33260, 0.01 , 0.00 ,0,0,0,0,33260,0, -   ,
24/5/2023,525,-0.009433962,711,-0.00698324,-0.002450722,0.002450722,0.011530591,0.008881325,0,1,0,5,1.002474062,-56,5,61,0.011313438,29400,-3555,-280,25,Live,0,0,0,0.011530591,32955, 0.01 , 0.00 ,-255,-0.007737824,0,0,0,0, -   ,
25/5/2023,543,0.034285714,708,-0.004219409,0.038505124,0.038505124,0.017045541,0.010368995,1,0,-1,5,0.160461882,-56,5,61,0.016498283,30408,-3540,728,40,Closed,30408,-3540,768,0.017045541,33948, 0.01 , 0.00 ,768,0.022622835,0,768,0,0.022622835, 0.000167 ,
26/5/2023,566,0.042357274,730,0.031073446,0.011283828,0.011283828,0.023773132,0.015508537,1,0,0,5,0.946167106,0,0,0,0,0,0,0,0,,0,0,0,0.023773132,0, -   , -   ,0,0,0,0,0,0, -   ,
29/5/2023,568,0.003533569,738,0.010958904,-0.007425335,0.007425335,0.02305623,0.015528024,0,0,0,5,4.029596759,0,0,0,0,0,0,0,0,,0,0,0,0.02305623,0, -   , -   ,0,0,0,0,0,0, -   ,
30/5/2023,566,-0.003521127,763,0.033875339,-0.037396466,0.037396466,0.023344099,0.019120773,0,1,1,5,12.96910761,65,-5,70,0.023042433,-36790,3815,0,0,Opened,-36790,3815,0,0.023344099,40605, 0.01 , 0.00 ,0,0,0,0,40605,0, -   ,
31/5/2023,558,-0.014134276,759,-0.005242464,-0.008891812,0.008891812,0.024558767,0.018678014,0,1,0,5,0.504509646,-65,5,70,0.024138713,36270,-3795,-520,20,Live,0,0,0,0.024558767,40065, 0.01 , 0.00 ,-500,-0.01247972,0,0,0,0, -   ,
1/6/2023,551,-0.012544803,748,-0.014492754,0.001947951,0.001947951,0.023059346,0.021445566,1,0,-1,5,1.568328618,-65,5,70,0.022944076,35815,-3740,-975,75,Closed,35815,-3740,-900,0.023059346,39555, 0.01 , 0.00 ,-900,-0.022753129,0,-900,0,-0.022753129,-0.000196 ,
2/6/2023,562,0.019963702,751,0.004010695,0.015953007,0.015953007,0.013888825,0.018383212,1,0,0,5,0.268461611,0,0,0,0,0,0,0,0,,0,0,0,0.018383212,0, -   , -   ,0,0,0,0,0,0, -   ,
5/6/2023,555,-0.012455516,759,0.010652463,-0.023107979,0.023107979,0.01432002,0.018362304,0,1,1,5,1.16959935,6,-5,11,0.016157422,-3330,3795,0,0,Opened,-3330,3795,0,0.018362304,7125, 0.00 , 0.00 ,0,0,0,0,7125,0, -   ,
6/6/2023,560,0.009009009,757,-0.002635046,0.011644055,0.011644055,0.015583233,0.009515088,1,0,-1,5,0.395383964,-6,5,11,0.012824985,3360,-3785,30,10,Closed,3360,-3785,40,0.015583233,7145, 0.00 , 0.00 ,40,0.005598321,0,40,0,0.005598321, 0.000009 ,
7/6/2023,568,0.014285714,768,0.014531044,-0.000245329,0.000245329,0.015244946,0.011495386,0,0,0,5,1.375332577,0,0,0,0,0,0,0,0,,0,0,0,0.015244946,0, -   , -   ,0,0,0,0,0,0, -   ,
8/6/2023,559,-0.01584507,768,0,-0.01584507,0.01584507,0.016165179,0.007186404,0,0,0,5,0,0,0,0,0,0,0,0,0,,0,0,0,0.016165179,0, -   , -   ,0,0,0,0,0,0, -   ,
9/6/2023,565,0.010733453,764,-0.005208333,0.015941786,0.015941786,0.014142984,0.00863945,1,1,1,5,0.656151672,-4,5,9,0.011085465,2260,-3820,0,0,Opened,2260,-3820,0,0.014142984,6080, 0.00 , 0.00 ,0,0,0,0,6080,0, -   ,
12/6/2023,574,0.015929204,767,0.003926702,0.012002502,0.012002502,0.01296656,0.007715366,1,1,0,5,0.32939523,4,-5,9,0.01004923,-2296,3835,-36,15,Live,0,0,0,0.01296656,6131, 0.00 , 0.00 ,-21,-0.003425216,0,0,0,0, -   ,
13/6/2023,593,0.033101045,779,0.015645372,0.017455674,0.017455674,0.017622602,0.009103473,1,1,0,5,0.620907546,4,-5,9,0.012889753,-2372,3895,-112,75,Live,0,0,0,0.017622602,6267, 0.00 , 0.00 ,-37,-0.005903941,0,0,0,0, -   ,
14/6/2023,590,-0.005059022,780,0.001283697,-0.006342719,0.006342719,0.018968868,0.007746012,0,0,-1,5,0.335458323,4,-5,9,0.012733948,-2360,3900,-100,80,Closed,-2360,3900,-20,0.018968868,6260, 0.00 , 0.00 ,-20,-0.003194888,0,-20,0,-0.003194888,-0.000004 ,
15/6/2023,591,0.001694915,766,-0.017948718,0.019643633,0.019643633,0.014636507,0.012349783,1,1,1,5,13.72545447,-69,5,74,0.014481998,40779,-3830,0,0,Opened,40779,-3830,0,0.014636507,44609, 0.01 , 0.00 ,0,0,0,0,44609,0, -   ,
16/6/2023,589,-0.003384095,751,-0.019582245,0.016198151,0.016198151,0.016060689,0.015098451,1,1,0,5,7.378101353,69,-5,74,0.015995673,-40641,3755,138,-75,Live,0,0,0,0.016060689,44396, 0.01 , 0.00 ,63,0.001419047,0,0,0,0, -   ,
19/6/2023,583,-0.010186757,785,0.045272969,-0.055459727,0.055459727,0.017227154,0.026832609,0,0,-1,5,5.984172809,69,-5,74,0.017876171,-40227,3925,552,95,Closed,-40227,3925,647,0.026832609,44152, 0.01 , 0.00 ,647,0.014653923,0,647,0,0.014653923, 0.000141 ,
20/6/2023,583,0,691,-0.119745223,0.119745223,0.119745223,0.004645697,0.060506335,1,0,0,5,inf,0,0,0,0,0,0,0,0,,0,0,0,0.060506335,0, -   , -   ,0,0,0,0,0,0, -   ,
21/6/2023,581,-0.003430532,693,0.002894356,-0.006324888,0.006324888,0.004555376,0.06066632,0,0,0,5,1.00634666,0,0,0,0,0,0,0,0,,0,0,0,0.06066632,0, -   , -   ,0,0,0,0,0,0, -   ,
26/6/2023,574,-0.012048193,685,-0.011544012,-0.000504181,0.000504181,0.005083651,0.060835921,0,0,0,5,1.143440377,0,0,0,0,0,0,0,0,,0,0,0,0.060835921,0, -   , -   ,0,0,0,0,0,0, -   ,
27/6/2023,572,-0.003484321,681,-0.005839416,0.002355096,0.002355096,0.005071879,0.061199422,1,0,0,5,1.99527334,0,0,0,0,0,0,0,0,,0,0,0,0.061199422,0, -   , -   ,0,0,0,0,0,0, -   ,
28/6/2023,574,0.003496503,695,0.020558003,-0.017061499,0.017061499,0.005776044,0.055571644,0,0,0,5,7.119014362,0,0,0,0,0,0,0,0,,0,0,0,0.055571644,0, -   , -   ,0,0,0,0,0,0, -   ,
29/6/2023,573,-0.00174216,696,0.001438849,-0.003181009,0.003181009,0.005592423,0.012136399,0,0,0,5,1.003186561,0,0,0,0,0,0,0,0,,0,0,0,0.012136399,0, -   , -   ,0,0,0,0,0,0, -   ,
30/6/2023,576,0.005235602,688,-0.011494253,0.016729855,0.016729855,0.006807653,0.013367063,1,1,1,5,2.622286079,-14,5,19,0.008533813,8064,-3440,0,0,Opened,8064,-3440,0,0.013367063,11504, 0.00 , 0.00 ,0,0,0,0,11504,0, -   ,
3/7/2023,579,0.005208333,691,0.004360465,0.000847868,0.000847868,0.004085119,0.012182434,1,1,0,5,0.999156525,14,-5,19,0.006215992,-8106,3455,-42,15,Live,0,0,0,0.012182434,11561, 0.00 , 0.00 ,-27,-0.002335438,0,0,0,0, -   ,
4/7/2023,585,0.010362694,700,0.013024602,-0.002661908,0.002661908,0.004341223,0.012144229,0,0,-1,5,1.503951909,14,-5,19,0.006394645,-8190,3500,-126,60,Closed,-8190,3500,-66,0.012144229,11690, 0.00 , 0.00 ,-66,-0.005645851,0,-66,0,-0.005645851,-0.000014 ,
5/7/2023,582,-0.005128205,697,-0.004285714,-0.000842491,0.000842491,0.006172791,0.009210813,0,0,0,5,1.000846834,0,0,0,0,0,0,0,0,,0,0,0,0.009210813,0, -   , -   ,0,0,0,0,0,0, -   ,
6/7/2023,565,-0.029209622,690,-0.010043042,-0.01916658,0.01916658,0.015849334,0.010317001,0,1,1,5,0.419894289,3,-5,8,0.012391626,-1695,3450,0,0,Opened,-1695,3450,0,0.015849334,5145, 0.00 , 0.00 ,0,0,0,0,5145,0, -   ,
7/7/2023,565,0,682,-0.011594203,0.011594203,0.011594203,0.015358826,0.010340822,1,0,-1,5,inf,-3,5,8,0.012222573,1695,-3410,0,40,Closed,1695,-3410,40,0.015358826,5105, 0.00 , 0.00 ,40,0.007835455,0,40,0,0.007835455, 0.000009 ,
10/7/2023,565,0,673,-0.013196481,0.013196481,0.013196481,0.014764184,0.010738422,1,0,0,5,inf,0,0,0,0,0,0,0,0,,0,0,0,0.014764184,0, -   , -   ,0,0,0,0,0,0, -   ,
11/7/2023,577,0.021238938,686,0.019316493,0.001922445,0.001922445,0.018001922,0.013439664,1,0,0,5,1.081293998,0,0,0,0,0,0,0,0,,0,0,0,0.018001922,0, -   , -   ,0,0,0,0,0,0, -   ,
12/7/2023,578,0.001733102,685,-0.001457726,0.003190828,0.003190828,0.018024405,0.013482001,1,0,0,5,0.996814692,0,0,0,0,0,0,0,0,,0,0,0,0.018024405,0, -   , -   ,0,0,0,0,0,0, -   ,
13/7/2023,585,0.012110727,680,-0.00729927,0.019409997,0.019409997,0.009415489,0.013196577,1,1,1,5,0.700587328,-4,5,9,0.011516093,2340,-3400,0,0,Opened,2340,-3400,0,0.013196577,5740, 0.00 , 0.00 ,0,0,0,0,5740,0, -   ,
14/7/2023,591,0.01025641,692,0.017647059,-0.007390649,0.007390649,0.00858533,0.014739713,0,0,-1,5,2.014631233,4,-5,9,0.012004432,-2364,3460,-24,60,Closed,-2364,3460,36,0.014739713,5824, 0.00 , 0.00 ,36,0.006181319,0,36,0,0.006181319, 0.000008 ,
17/7/2023,591,0,683,-0.01300578,0.01300578,0.01300578,0.00858533,0.014687474,1,0,0,5,inf,0,0,0,0,0,0,0,0,,0,0,0,0.014687474,0, -   , -   ,0,0,0,0,0,0, -   ,
18/7/2023,581,-0.016920474,683,0,-0.016920474,0.016920474,0.011520199,0.011538907,0,0,0,5,0,0,0,0,0,0,0,0,0,,0,0,0,0.011538907,0, -   , -   ,0,0,0,0,0,0, -   ,
19/7/2023,581,0,696,0.019033675,-0.019033675,0.019033675,0.011535086,0.014512895,0,0,0,5,inf,0,0,0,0,0,0,0,0,,0,0,0,0.014512895,0, -   , -   ,0,0,0,0,0,0, -   ,
20/7/2023,579,-0.003442341,692,-0.005747126,0.002304786,0.002304786,0.009784148,0.014244278,1,0,0,5,1.995374506,0,0,0,0,0,0,0,0,,0,0,0,0.014244278,0, -   , -   ,0,0,0,0,0,0, -   ,
21/7/2023,560,-0.032815199,682,-0.014450867,-0.018364332,0.018364332,0.014225059,0.013538185,0,1,1,5,0.536309162,3,-5,8,0.013795763,-1680,3410,0,0,Opened,-1680,3410,0,0.014225059,5090, 0.00 , 0.00 ,0,0,0,0,5090,0, -   ,
24/7/2023,558,-0.003571429,675,-0.01026393,0.006692501,0.006692501,0.013634925,0.013070626,1,0,-1,5,3.47649229,-3,5,8,0.013282238,1674,-3375,-6,35,Closed,1674,-3375,29,0.013634925,5049, 0.00 , 0.00 ,29,0.005743712,0,29,0,0.005743712, 0.000006 ,
25/7/2023,569,0.019713262,665,-0.014814815,0.034528076,0.034528076,0.018769166,0.014064362,1,1,1,5,0.878308569,-5,5,10,0.016416764,2845,-3325,0,0,Opened,2845,-3325,0,0.018769166,6170, 0.00 , 0.00 ,0,0,0,0,6170,0, -   ,
26/7/2023,566,-0.005272408,655,-0.015037594,0.009765186,0.009765186,0.018634255,0.004038859,1,1,0,5,3.300610183,5,-5,10,0.011336557,-2830,3275,15,-50,Live,0,0,0,0.018634255,6105, 0.00 , 0.00 ,-35,-0.005733006,0,0,0,0, -   ,
27/7/2023,569,0.005300353,658,0.004580153,0.000720201,0.000720201,0.019226824,0.008381833,1,1,0,5,0.999283597,5,-5,10,0.013804329,-2845,3290,0,-35,Live,0,0,0,0.019226824,6135, 0.00 , 0.00 ,-35,-0.005704971,0,0,0,0, -   ,
28/7/2023,567,-0.003514938,658,0,-0.003514938,0.003514938,0.010459274,0.008935462,0,0,-1,5,0,5,-5,10,0.009697368,-2835,3290,10,-35,Closed,-2835,3290,-25,0.010459274,6125, 0.00 , 0.00 ,-25,-0.004081633,0,-25,0,-0.004081633,-0.000005 ,
31/7/2023,565,-0.003527337,690,0.048632219,-0.052159556,0.052159556,0.010452859,0.026088987,0,1,1,5,16.83750706,85,-5,90,0.011321533,-48025,3450,0,0,Opened,-48025,3450,0,0.026088987,51475, 0.01 , 0.00 ,0,0,0,0,51475,0, -   ,
1/8/2023,567,0.003539823,713,0.033333333,-0.02979351,0.02979351,0.004764579,0.025983788,0,1,0,5,11.84141681,-85,5,90,0.005943423,48195,-3565,170,-115,Live,0,0,0,0.025983788,51760, 0.01 , 0.00 ,55,0.001062597,0,0,0,0, -   ,
2/8/2023,561,-0.010582011,709,-0.005610098,-0.004971912,0.004971912,0.006363329,0.023550692,0,1,0,5,0.670016725,-85,5,90,0.007318182,47685,-3545,-340,-95,Live,0,0,0,0.023550692,51230, 0.01 , 0.00 ,-435,-0.008491118,0,0,0,0, -   ,
4/8/2023,554,-0.012477718,706,-0.004231312,-0.008246407,0.008246407,0.006400972,0.024925903,0,1,0,5,0.432150258,-85,5,90,0.007430135,47090,-3530,-935,-80,Live,0,0,0,0.024925903,50620, 0.01 , 0.00 ,-1015,-0.020051363,0,0,0,0, -   ,
7/8/2023,558,0.007220217,706,0,0.007220217,0.007220217,0.008583086,0.024925903,1,0,-1,5,0,-85,5,90,0.00949102,47430,-3530,-595,-80,Closed,47430,-3530,-675,0.024925903,50960, 0.01 , 0.00 ,-675,-0.013245683,0,-675,0,-0.013245683,-0.000147 ,
8/8/2023,552,-0.010752688,690,-0.02266289,0.011910201,0.011910201,0.009242188,0.020457012,1,0,0,5,2.634560907,0,0,0,0,0,0,0,0,,0,0,0,0.020457012,0, -   , -   ,0,0,0,0,0,0, -   ,
9/8/2023,554,0.003623188,701,0.015942029,-0.012318841,0.012318841,0.009260624,0.013804621,0,0,0,5,5.567509025,0,0,0,0,0,0,0,0,,0,0,0,0.013804621,0, -   , -   ,0,0,0,0,0,0, -   ,
10/8/2023,551,-0.005415162,693,-0.011412268,0.005997106,0.005997106,0.008696456,0.014281676,1,0,0,5,2.650587312,0,0,0,0,0,0,0,0,,0,0,0,0.014281676,0, -   , -   ,0,0,0,0,0,0, -   ,
11/8/2023,546,-0.00907441,679,-0.02020202,0.01112761,0.01112761,0.007922797,0.015907542,1,0,0,5,2.768557369,0,0,0,0,0,0,0,0,,0,0,0,0.015907542,0, -   , -   ,0,0,0,0,0,0, -   ,
14/8/2023,541,-0.009157509,672,-0.010309278,0.001151769,0.001151769,0.005805969,0.015322708,1,0,0,5,1.39837262,0,0,0,0,0,0,0,0,,0,0,0,0.015322708,0, -   , -   ,0,0,0,0,0,0, -   ,
15/8/2023,542,0.001848429,678,0.008928571,-0.007080143,0.007080143,0.006041597,0.015168633,0,0,0,5,6.042402478,0,0,0,0,0,0,0,0,,0,0,0,0.015168633,0, -   , -   ,0,0,0,0,0,0, -   ,
16/8/2023,542,0,689,0.016224189,-0.016224189,0.016224189,0.005096796,0.015258886,0,0,0,5,inf,0,0,0,0,0,0,0,0,,0,0,0,0.015258886,0, -   , -   ,0,0,0,0,0,0, -   ,
17/8/2023,544,0.003690037,674,-0.021770682,0.025460719,0.025460719,0.006144371,0.017205451,1,1,1,5,7.309746649,-37,5,42,0.007461167,20128,-3370,0,0,Opened,20128,-3370,0,0.017205451,23498, 0.01 , 0.00 ,0,0,0,0,23498,0, -   ,
18/8/2023,539,-0.009191176,674,0,-0.009191176,0.009191176,0.006175565,0.015112828,0,0,-1,5,0,37,-5,42,0.007239525,-19943,3370,185,0,Closed,-19943,3370,185,0.015112828,23313, 0.01 , 0.00 ,185,0.007935487,0,185,0,0.007935487, 0.000040 ,
21/8/2023,537,-0.003710575,669,-0.007418398,0.003707822,0.003707822,0.005109686,0.014736693,1,0,0,5,2.49069592,0,0,0,0,0,0,0,0,,0,0,0,0.014736693,0, -   , -   ,0,0,0,0,0,0, -   ,
22/8/2023,541,0.00744879,672,0.004484305,0.002964485,0.002964485,0.006456109,0.014123955,1,0,0,5,0.747793075,0,0,0,0,0,0,0,0,,0,0,0,0.014123955,0, -   , -   ,0,0,0,0,0,0, -   ,
23/8/2023,552,0.020332717,671,-0.001488095,0.021820812,0.021820812,0.011311486,0.010174789,1,1,1,5,0.088964911,-1,5,6,0.010364239,552,-3355,0,0,Opened,552,-3355,0,0.011311486,3907, 0.00 , 0.00 ,0,0,0,0,3907,0, -   ,
24/8/2023,564,0.02173913,691,0.029806259,-0.008067129,0.008067129,0.013888405,0.014464603,0,0,-1,5,1.679825813,1,-5,6,0.01436857,-564,3455,-12,100,Closed,-564,3455,88,0.014464603,4019, 0.00 , 0.00 ,88,0.021895994,0,88,0,0.021895994, 0.000019 ,
25/8/2023,546,-0.031914894,694,0.004341534,-0.036256428,0.036256428,0.021995496,0.014211753,0,1,1,5,0.172908616,1,-5,6,0.015509044,-546,3470,0,0,Opened,-546,3470,0,0.021995496,4016, 0.00 , 0.00 ,0,0,0,0,4016,0, -   ,
28/8/2023,549,0.005494505,701,0.010086455,-0.00459195,0.00459195,0.021699766,0.012095234,0,1,0,5,2.343989334,-1,5,6,0.01369599,549,-3505,3,-35,Live,0,0,0,0.021699766,4054, 0.00 , 0.00 ,-32,-0.007893439,0,0,0,0, -   ,
29/8/2023,552,0.005464481,710,0.012838802,-0.007374321,0.007374321,0.021653194,0.01181218,0,1,0,5,3.022002729,-1,5,6,0.013452349,552,-3550,6,-80,Live,0,0,0,0.021653194,4102, 0.00 , 0.00 ,-74,-0.01803998,0,0,0,0, -   ,
30/8/2023,555,0.005434783,709,-0.001408451,0.006843233,0.006843233,0.01983056,0.011790967,1,0,-1,5,0.331064586,-1,5,6,0.013130899,555,-3545,9,-75,Closed,555,-3545,-66,0.01983056,4100, 0.00 , 0.00 ,-66,-0.016097561,0,-66,0,-0.016097561,-0.000014 ,
